acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed
0.1248596534132957,-0.7605852484703064,0.6340991854667664,-0.03756435215473175,-0.21342989802360535,0.08655001223087311,2023-04-04 11:52:38.115260,1138.4
0.156620055437088,-0.6264636516571045,0.7432754039764404,-0.0024396032094955444,-0.05613211169838905,0.06761318445205688,2023-04-04 11:52:38.712704,1138.9
0.0644906088709831,-0.7453880310058594,0.6457966566085815,-0.0250416100025177,-0.015204138122498989,0.015078776516020298,2023-04-04 11:52:39.310053,1139.5
0.0819467157125473,-0.6988314390182495,0.6404353380203247,-0.004200384020805359,-0.020954592153429985,0.01963013969361782,2023-04-04 11:52:39.911722,1140.1
0.0589143596589565,-0.6525160670280457,0.7306031584739685,-0.03443822264671326,0.17696574330329895,-0.10437550395727158,2023-04-04 11:52:40.507033,1140.7
0.1013423874974251,-0.6305645108222961,0.7023342847824097,-0.0063384175300598145,0.036161307245492935,-0.04695416986942291,2023-04-04 11:52:41.099529,1141.3
0.068127304315567,-0.677844762802124,0.6772335171699524,-0.007132798433303833,0.010328413918614388,0.004285256844013929,2023-04-04 11:52:41.693156,1141.9
0.0489740744233131,-0.6961779594421387,0.6674857139587402,-0.003876924514770508,0.004689805209636688,-0.00295372330583632,2023-04-04 11:52:42.289183,1142.5
0.0540654398500919,-0.692800760269165,0.6645613312721252,-0.01049022376537323,-0.003497096011415124,-0.00771913630887866,2023-04-04 11:52:42.884892,1143.1
0.0535805448889732,-0.6937656402587891,0.6674857139587402,-0.009723573923110962,-0.0007869608234614134,-0.006419005803763866,2023-04-04 11:52:43.481241,1143.7
0.0497014112770557,-0.6949718594551086,0.6672419905662537,-0.01113864779472351,0.07433189451694489,-0.005746457725763321,2023-04-04 11:52:44.078026,1144.3
0.0547927767038345,-0.6937656402587891,0.6635864973068237,-0.005846351385116577,-0.001091312151402235,-0.004448681138455868,2023-04-04 11:52:44.675224,1144.9
0.0567323416471481,-0.7005199790000916,0.662611722946167,-0.003045395016670227,0.0010291242506355047,-0.0022718189284205437,2023-04-04 11:52:45.272901,1145.5
0.0564898960292339,-0.6959366798400879,0.6628553867340088,-0.007117792963981628,0.0024912720546126366,-0.003091947641223669,2023-04-04 11:52:45.870302,1146.1
0.0526107624173164,-0.6954542398452759,0.6660234928131104,-0.006264820694923401,0.0020473720505833626,-0.002433714922517538,2023-04-04 11:52:46.472367,1146.7
