,datetime,speed
340,2023-04-04 11:39:25.837070,331.0226273558405
341,2023-04-04 11:39:26.837070,332.03901526650077
342,2023-04-04 11:39:27.837070,333.01328622676544
343,2023-04-04 11:39:28.837070,333.926679223782
344,2023-04-04 11:39:29.837070,334.87869732372764
345,2023-04-04 11:39:30.837070,335.81643058407326
346,2023-04-04 11:39:31.837070,336.78198168227516
347,2023-04-04 11:39:32.837070,337.7054060788943
348,2023-04-04 11:39:33.837070,338.6668354025334
349,2023-04-04 11:39:34.837070,339.6503505824109
350,2023-04-04 11:39:35.837070,340.65013613767314
351,2023-04-04 11:39:36.837070,341.64833226611324
352,2023-04-04 11:39:37.837070,342.6440425086955
353,2023-04-04 11:39:38.837070,343.6053095181746
354,2023-04-04 11:39:39.837070,344.6007544075273
355,2023-04-04 11:39:40.837070,345.56387041088715
356,2023-04-04 11:39:41.837070,346.5524009972104
357,2023-04-04 11:39:42.837070,347.527468937289
358,2023-04-04 11:39:43.837070,348.5052748740779
359,2023-04-04 11:39:44.837070,349.4640770860353
360,2023-04-04 11:39:45.837070,350.45620239075805
361,2023-04-04 11:39:46.837070,351.4225247894477
362,2023-04-04 11:39:47.837070,352.3914784776349
363,2023-04-04 11:39:48.837070,353.3479567940113
364,2023-04-04 11:39:49.837070,354.3188028601658
365,2023-04-04 11:39:50.837070,355.27111829595293
366,2023-04-04 11:39:51.837070,356.2248413434367
367,2023-04-04 11:39:52.837070,357.198678709814
368,2023-04-04 11:39:53.837070,358.18425998034985
369,2023-04-04 11:39:54.837070,359.17273967456845
370,2023-04-04 11:39:55.837070,360.1147058982022
371,2023-04-04 11:39:56.837070,361.08851126959
372,2023-04-04 11:39:57.837070,362.07271071708976
373,2023-04-04 11:39:58.837070,363.0492700954249
374,2023-04-04 11:39:59.837070,364.03163235826446
375,2023-04-04 11:40:00.837070,365.0232974480407
376,2023-04-04 11:40:01.837070,366.01004041874916
377,2023-04-04 11:40:02.837070,367.0065568447048
378,2023-04-04 11:40:03.837070,367.98549164798015
379,2023-04-04 11:40:04.837070,368.95834018206557
380,2023-04-04 11:40:05.837070,369.96113720485886
381,2023-04-04 11:40:06.837070,370.94990189361306
382,2023-04-04 11:40:07.837070,371.90779955667557
383,2023-04-04 11:40:08.837070,372.89184337542036
384,2023-04-04 11:40:09.837070,373.86693516808134
385,2023-04-04 11:40:10.837070,374.82503663874263
386,2023-04-04 11:40:11.837070,375.79028643259016
387,2023-04-04 11:40:12.837070,376.773898928682
388,2023-04-04 11:40:13.837070,377.730837556729
389,2023-04-04 11:40:14.837070,378.6924660196761
390,2023-04-04 11:40:15.837070,379.6509295199251
391,2023-04-04 11:40:16.837070,380.63904782611746
392,2023-04-04 11:40:17.837070,381.5892223259311
393,2023-04-04 11:40:18.837070,382.5347625127586
394,2023-04-04 11:40:19.837070,383.5085019395048
395,2023-04-04 11:40:20.837070,384.4753455647416
396,2023-04-04 11:40:21.837070,385.44883028776553
397,2023-04-04 11:40:22.837070,386.4072929720851
398,2023-04-04 11:40:23.837070,387.3797216930987
399,2023-04-04 11:40:24.837070,388.33843756608917
400,2023-04-04 11:40:25.837070,389.29400753069643
401,2023-04-04 11:40:26.837070,390.2745052425639
402,2023-04-04 11:40:27.837070,391.29119917680464
403,2023-04-04 11:40:28.837070,392.27699464348336
404,2023-04-04 11:40:29.837070,393.2345362211678
405,2023-04-04 11:40:30.837070,394.219941515156
406,2023-04-04 11:40:31.837070,395.1742719719609
407,2023-04-04 11:40:32.837070,396.12435093544116
408,2023-04-04 11:40:33.837070,397.10149216141536
409,2023-04-04 11:40:34.837070,398.04520106085135
410,2023-04-04 11:40:35.837070,398.97662989221726
411,2023-04-04 11:40:36.837070,399.92032194887275
412,2023-04-04 11:40:37.837070,400.88603195389885
413,2023-04-04 11:40:38.837070,401.8523866094611
414,2023-04-04 11:40:39.837070,402.81983775494024
415,2023-04-04 11:40:40.837070,403.7876877151453
416,2023-04-04 11:40:41.837070,404.7534121536741
417,2023-04-04 11:40:42.837070,405.7187422401598
418,2023-04-04 11:40:43.837070,406.684580857757
419,2023-04-04 11:40:44.837070,407.65256592379484
420,2023-04-04 11:40:45.837070,408.61883562664605
421,2023-04-04 11:40:46.837070,409.58544222064637
422,2023-04-04 11:40:47.837070,410.55573124596486
423,2023-04-04 11:40:48.837070,411.5210815711794
424,2023-04-04 11:40:49.837070,412.45824105374135
425,2023-04-04 11:40:50.837070,413.39880191443564
426,2023-04-04 11:40:51.837070,414.3446043915639
427,2023-04-04 11:40:52.837070,415.3068121906108
428,2023-04-04 11:40:53.837070,416.2631050838122
429,2023-04-04 11:40:54.837070,417.2623972613642
430,2023-04-04 11:40:55.837070,418.2210389492001
431,2023-04-04 11:40:56.837070,419.1837085857393
432,2023-04-04 11:40:57.837070,420.17176504531835
433,2023-04-04 11:40:58.837070,421.1402690340445
434,2023-04-04 11:40:59.837070,422.07890163977567
435,2023-04-04 11:41:00.837070,423.0096265368294
436,2023-04-04 11:41:01.837070,423.964570433952
437,2023-04-04 11:41:02.837070,424.95370620980043
438,2023-04-04 11:41:03.837070,425.9420460279569
439,2023-04-04 11:41:04.837070,426.9346196813389
440,2023-04-04 11:41:05.837070,427.91384827589104
441,2023-04-04 11:41:06.837070,428.8801014387435
442,2023-04-04 11:41:07.837070,429.8445617418213
443,2023-04-04 11:41:08.837070,430.81043274096055
444,2023-04-04 11:41:09.837070,431.7763655810217
445,2023-04-04 11:41:10.837070,432.74240870585317
446,2023-04-04 11:41:11.837070,433.7075332005602
447,2023-04-04 11:41:12.837070,434.67347939199436
448,2023-04-04 11:41:13.837070,435.6392989109023
449,2023-04-04 11:41:14.837070,436.60478133962204
450,2023-04-04 11:41:15.837070,437.5682958622866
451,2023-04-04 11:41:16.837070,438.53580423842754
452,2023-04-04 11:41:17.837070,439.50215416803513
453,2023-04-04 11:41:18.837070,440.44928153468595
454,2023-04-04 11:41:19.837070,441.43792514450024
455,2023-04-04 11:41:20.837070,442.39279012323976
456,2023-04-04 11:41:21.837070,443.37261647795947
457,2023-04-04 11:41:22.837070,444.33999470798136
458,2023-04-04 11:41:23.837070,445.28463446690887
459,2023-04-04 11:41:24.837070,446.2849898122558
460,2023-04-04 11:41:25.837070,447.242663248916
461,2023-04-04 11:41:26.837070,448.2007157142845
462,2023-04-04 11:41:27.837070,449.1841535730847
463,2023-04-04 11:41:28.837070,450.12016199942224
464,2023-04-04 11:41:29.837070,451.07432474299355
465,2023-04-04 11:41:30.837070,452.0150778007442
466,2023-04-04 11:41:31.837070,452.9767648005855
467,2023-04-04 11:41:32.837070,453.95470956363374
468,2023-04-04 11:41:33.837070,454.9403331192441
469,2023-04-04 11:41:34.837070,455.91830952250916
470,2023-04-04 11:41:35.837070,456.91584752357426
471,2023-04-04 11:41:36.837070,457.8946875468021
472,2023-04-04 11:41:37.837070,458.86400109753123
473,2023-04-04 11:41:38.837070,459.83548347249666
474,2023-04-04 11:41:39.837070,460.79956496233905
475,2023-04-04 11:41:40.837070,461.7766359889184
476,2023-04-04 11:41:41.837070,462.752960452242
477,2023-04-04 11:41:42.837070,463.7096296927648
478,2023-04-04 11:41:43.837070,464.66217056138424
479,2023-04-04 11:41:44.837070,465.61171044767445
480,2023-04-04 11:41:45.837070,466.5603939980347
481,2023-04-04 11:41:46.837070,467.537014012602
482,2023-04-04 11:41:47.837070,468.5291812676441
483,2023-04-04 11:41:48.837070,469.5287117608943
484,2023-04-04 11:41:49.837070,470.5181019902598
485,2023-04-04 11:41:50.837070,471.44572203170384
486,2023-04-04 11:41:51.837070,472.453558486461
487,2023-04-04 11:41:52.837070,473.4518169535118
488,2023-04-04 11:41:53.837070,474.4412597086689
489,2023-04-04 11:41:54.837070,475.4253504319242
490,2023-04-04 11:41:55.837070,476.4117483895585
491,2023-04-04 11:41:56.837070,477.3795442477408
492,2023-04-04 11:41:57.837070,478.36600376140245
493,2023-04-04 11:41:58.837070,479.3476649651401
494,2023-04-04 11:41:59.837070,480.3301197880407
495,2023-04-04 11:42:00.837070,481.29335410838104
496,2023-04-04 11:42:01.837070,482.2572360524113
497,2023-04-04 11:42:02.837070,483.2374885106986
498,2023-04-04 11:42:03.837070,484.2420751977084
499,2023-04-04 11:42:04.837070,485.212021226502
500,2023-04-04 11:42:05.837070,486.1800482433971
501,2023-04-04 11:42:06.837070,487.12733357123386
502,2023-04-04 11:42:07.837070,488.0905635898963
503,2023-04-04 11:42:08.837070,489.0549227483575
504,2023-04-04 11:42:09.837070,490.01969266496195
505,2023-04-04 11:42:10.837070,490.986708679556
506,2023-04-04 11:42:11.837070,491.95589587040286
507,2023-04-04 11:42:12.837070,492.9238260184812
508,2023-04-04 11:42:13.837070,493.92236750716467
509,2023-04-04 11:42:14.837070,494.9071449565182
510,2023-04-04 11:42:15.837070,495.86472386775563
511,2023-04-04 11:42:16.837070,496.84443632674663
512,2023-04-04 11:42:17.837070,497.78369875545286
513,2023-04-04 11:42:18.837070,498.7879579452784
514,2023-04-04 11:42:19.837070,499.7680093718483
515,2023-04-04 11:42:20.837070,500.7494543326099
516,2023-04-04 11:42:21.837070,501.67659879278807
517,2023-04-04 11:42:22.837070,502.66641292426266
518,2023-04-04 11:42:23.837070,503.62135901199366
519,2023-04-04 11:42:24.837070,504.58925320389886
520,2023-04-04 11:42:25.837070,505.5589601959752
521,2023-04-04 11:42:26.837070,506.53200584302306
522,2023-04-04 11:42:27.837070,507.5151526731917
523,2023-04-04 11:42:28.837070,508.53342089706706
524,2023-04-04 11:42:29.837070,509.5687729563373
525,2023-04-04 11:42:30.837070,510.5409756956126
526,2023-04-04 11:42:31.837070,511.5061055936546
527,2023-04-04 11:42:32.837070,512.4723940149607
528,2023-04-04 11:42:33.837070,513.4383957110348
529,2023-04-04 11:42:34.837070,514.3790034655323
530,2023-04-04 11:42:35.837070,515.3446793491912
531,2023-04-04 11:42:36.837070,516.3090516881214
532,2023-04-04 11:42:37.837070,517.2739159154622
533,2023-04-04 11:42:38.837070,518.2659024000375
534,2023-04-04 11:42:39.837070,519.2315474905612
535,2023-04-04 11:42:40.837070,520.2227401820194
536,2023-04-04 11:42:41.837070,521.1891815130754
537,2023-04-04 11:42:42.837070,522.1530234956939
