,time,acc_magnitude,elapsed,speed
1411,11:47:38.664310,0.9978690274881241,838.9,818.0990245604104
1412,11:47:39.251617,0.9357815347755296,839.5,818.6604934812757
1413,11:47:39.838751,0.8744370751640639,840.1,819.1851557263742
1414,11:47:40.430308,0.9582998752497136,840.7,819.760135651524
1415,11:47:41.020916,0.9008394365669251,841.3,820.3006393134641
1416,11:47:41.608078,0.9816001192149474,841.8,820.7914393730716
1417,11:47:42.204832,1.1394806897727616,842.4,821.4751277869353
1418,11:47:42.802155,0.9878395639596292,843.0,822.0678315253111
1419,11:47:43.398341,0.9688988217588996,843.6,822.6491708183665
1420,11:47:43.987194,1.0106858721999274,844.2,823.2555823416865
1421,11:47:44.567162,0.8764051833690908,844.8,823.7814254517078
1422,11:47:45.138241,0.9157665349694258,845.4,824.3308853726895
1423,11:47:45.735203,0.9929743287290064,846.0,824.9266699699269
1424,11:47:46.302289,0.9212439555458423,846.5,825.3872919476999
1425,11:47:46.880191,0.9063696772399951,847.1,825.9311137540438
1426,11:47:47.473943,0.9583489132245012,847.7,826.5061231019786
1427,11:47:48.063797,0.9522599143690575,848.3,827.0774790505999
1428,11:47:48.658586,0.9799796139393568,848.9,827.6654668189635
1429,11:47:49.255591,0.8837766468168711,849.5,828.1957328070537
1430,11:47:49.853071,1.0071677634637661,850.1,828.800033465132
1431,11:47:50.454990,0.9657049719133916,850.7,829.37945644828
1432,11:47:51.052647,1.0451208425604437,851.3,830.0065289538162
1433,11:47:51.641886,1.008190637580174,851.9,830.6114433363643
1434,11:47:52.238899,1.1097708821642458,852.5,831.2773058656629
1435,11:47:52.829770,0.892834022470128,853.1,831.813006279145
1436,11:47:53.416209,1.0664246605325016,853.7,832.4528610754645
1437,11:47:54.006467,1.1283727623097304,854.2,833.0170474566194
1438,11:47:54.602394,0.9342563591723165,854.8,833.5776012721227
1439,11:47:55.198106,0.8567044638884795,855.4,834.0916239504559
1440,11:47:55.795860,1.0385984762801794,856.0,834.714783036224
1441,11:47:56.397534,0.9137637758110982,856.6,835.2630413017107
1442,11:47:56.994645,0.8414682263002913,857.2,835.7679222374909
1443,11:47:57.592338,0.9989567768446463,857.8,836.3672963035976
1444,11:47:58.192762,0.9436394361497722,858.4,836.9334799652876
1445,11:47:58.789075,0.9541864326790153,859.0,837.505991824895
1446,11:47:59.386611,0.997156935003201,859.6,838.1042859858969
1447,11:47:59.988215,1.020349870804019,860.2,838.7164959083793
1448,11:48:00.586260,0.9564846133099247,860.8,839.2903866763652
1449,11:48:01.173701,0.9742906388182389,861.4,839.8749610596561
1450,11:48:01.766206,0.9947181787161227,862.0,840.4717919668858
1451,11:48:02.362082,1.0338035319435779,862.6,841.092074086052
1452,11:48:02.963082,1.1035556471718453,863.2,841.7542074743551
1453,11:48:03.559116,0.9540304907636303,863.8,842.3266257688132
1454,11:48:04.160100,0.9429959144390053,864.4,842.8924233174766
1455,11:48:04.757404,1.0477565574881005,865.0,843.5210772519695
1456,11:48:05.354575,1.0490082722443812,865.6,844.1504822153162
1457,11:48:05.943864,0.9892268704501886,866.2,844.7440183375863
1458,11:48:06.545206,0.8307848327961159,866.8,845.242489237264
1459,11:48:07.126929,0.9498832218347781,867.4,845.8124191703648
1460,11:48:07.708106,1.0875870727993115,867.9,846.3562127067645
1461,11:48:08.302148,0.9647821495671594,868.5,846.9350819965048
1462,11:48:08.868588,1.1273125862514388,869.1,847.6114695482556
1463,11:48:09.438473,1.0038064050948867,869.7,848.2137533913126
1464,11:48:10.031333,1.1522778759192591,870.3,848.905120116864
1465,11:48:10.594650,1.0301819997189812,870.8,849.4202111167235
1466,11:48:11.164949,1.0003571218592007,871.4,850.020425389839
1467,11:48:11.762125,0.937909421231264,872.0,850.5831710425778
1468,11:48:12.345596,0.9922852687577356,872.6,851.1785422038324
1469,11:48:12.935385,0.9908355299973007,873.2,851.7730435218308
1470,11:48:13.531995,1.1253748854599896,873.8,852.4482684531067
1471,11:48:14.128856,1.0902768469420445,874.4,853.1024345612719
1472,11:48:14.725774,0.9805558083434094,875.0,853.690768046278
1473,11:48:15.326919,1.0119814757585837,875.6,854.2979569317332
1474,11:48:15.923730,0.9758892433379986,876.2,854.883490477736
1475,11:48:16.504658,1.012864102867382,876.7,855.3899225291697
1476,11:48:17.096623,0.98016482796264,877.3,855.9780214259472
1477,11:48:17.694346,0.9828811778707124,877.9,856.5677501326696
1478,11:48:18.292675,0.9825971742785897,878.5,857.1573084372368
