,time,velocity_x,velocity_y,velocity_z,elapsed,speed
0,11:33:45.837070,0.3963505961000918,-4.48947929739952,4.120718920230865,6.1,6.106786599870379
1,11:33:46.364798,0.42992935702204693,-4.836000317335128,4.459335678815841,6.6,6.592223677762671
2,11:33:46.915594,0.4712421439588069,-5.253272861242294,4.866114455461502,7.2,7.17621173088971
3,11:33:47.466455,0.5051845714449882,-5.599793881177902,5.20643709897995,7.7,7.6628904617342855
4,11:33:48.001725,0.5390057779848574,-5.946314901113509,5.54688160419464,8.2,8.149667702603494
5,11:33:48.552226,0.5801730908453464,-6.362140125036239,5.957315838336944,8.8,8.735161119500738
6,11:33:49.076302,0.6132669568061828,-6.708178675174713,6.299222534894943,9.3,9.22257892579442
7,11:33:49.627052,0.6531250655651092,-7.12472755908966,6.708048373460769,9.9,9.807457780852834
8,11:33:50.177963,0.686582601815462,-7.472695899009704,7.04849287867546,10.4,10.295330569191588
9,11:33:50.718959,0.7276044495403766,-7.890402674674987,7.4570262849330895,11.0,10.880951411420424
10,11:33:51.254883,0.7610619857907295,-8.237647354602814,7.798323702812194,11.5,11.368900644251095
11,11:33:51.805584,0.7948831923305988,-8.585133284330368,8.139133763313293,12.0,11.856721773587893
12,11:33:52.356604,0.8354686401784419,-9.001826900243758,8.548690664768218,12.6,12.442307160352899
13,11:33:52.911660,0.869047401100397,-9.349071580171584,8.889257031679152,13.1,12.92978241780536
14,11:33:53.466583,0.9105056531727312,-9.765909928083419,9.29954506754875,13.7,13.516048081124456
15,11:33:54.003986,0.9442056350409983,-10.112672168016433,9.640720653533934,14.2,14.003612297492856
16,11:33:54.554739,0.9855184219777583,-10.528931552171708,10.050277554988861,14.8,14.588959014360393
17,11:33:55.106243,1.0192184038460252,-10.87304031252861,10.391574972867966,15.3,15.074702060384032
18,11:33:55.657155,1.0589310429990288,-11.28568132519722,10.798938649892808,15.9,15.65583002883849
19,11:33:56.207970,1.0914187967777247,-11.62942822575569,11.137433576583861,16.4,16.139306754652768
20,11:33:56.742419,1.1311314359307285,-12.042358738183975,11.543335020542145,17.0,16.719642511158586
21,11:33:57.297443,1.1644677475094791,-12.386346858739852,11.880855172872543,17.5,17.20268273493343
22,11:33:57.851261,1.2040349215269086,-12.799566835165024,12.285586887598038,18.1,17.782414246463652
23,11:33:58.402385,1.2374924577772615,-13.143072485923767,12.62274148464203,18.6,18.264866398126344
24,11:33:58.953158,1.2763322927057739,-13.55600299835205,13.026742136478424,19.2,18.84383857134835
25,11:33:59.501550,1.309183713048696,-13.899870508909224,13.363896733522415,19.7,19.32651282728489
26,11:34:00.052397,1.3483144871890542,-14.312945717573166,13.768189781904221,20.3,19.90581364679906
27,11:34:00.597666,1.381772023439407,-14.656572008132935,14.105222517251969,20.8,20.388273571235445
28,11:34:01.136309,1.4222120016813273,-15.069647216796874,14.51039289832115,21.4,20.968272610782442
29,11:34:01.691346,1.4546997554600234,-15.413273507356642,14.847303771972655,21.9,21.450584628124965
30,11:34:02.246405,1.4944123946130272,-15.825914520025252,15.251743054389953,22.5,22.0297186772199
31,11:34:02.797134,1.5271425940096375,-16.17062633037567,15.588653928041458,23.0,22.51282860298367
32,11:34:03.335736,1.5671461679041383,-16.58384630680084,15.993824309110643,23.6,23.09290630193322
33,11:34:03.885598,1.6002400338649747,-16.928075647354124,16.330491518974306,24.1,23.575526856039076
34,11:34:04.436310,1.640389077365398,-17.341295623779292,16.734345936775206,24.7,24.1547043899964
35,11:34:04.991619,1.6736041679978366,-17.68600743412971,17.070891284942626,25.2,24.637596050214825
36,11:34:05.546754,1.7133168071508404,-18.098793178796765,17.475038135051726,25.8,25.216635914253867
37,11:34:06.085376,1.7472592346370217,-18.445917248725888,17.811583483219145,26.3,25.701308997005437
38,11:34:06.624015,1.7881356172263618,-18.862610864639276,18.21690009832382,26.9,26.284043958430587
39,11:34:07.179046,1.822078044712543,-19.210337984561914,18.55624796748161,27.4,26.771092478880856
40,11:34:07.723280,1.8610633492469784,-19.623992156982418,18.962880545854567,28.0,27.352430670117187
41,11:34:08.274406,1.8934298783540722,-19.96810091733932,19.301619166135787,28.5,27.836354527556797
42,11:34:08.818966,1.9338698565959926,-20.38117612600326,19.706350880861283,29.1,28.416059859541367
43,11:34:09.364774,1.9672061681747433,-20.72552610635757,20.043261754512788,29.6,28.89895628311391
44,11:34:09.915617,2.0064824074506755,-21.13918027877807,20.44682374000549,30.2,29.478187114626657
45,11:34:10.456812,2.0388489365577693,-21.48353025913238,20.78263800740242,30.7,29.960257340815463
46,11:34:11.008627,2.0717003569006915,-21.826915329694742,21.120158159732817,31.2,30.44285229525273
47,11:34:11.559181,2.1117039307951924,-22.240569502115246,21.524305009841918,31.8,31.02253908735487
48,11:34:12.109771,2.1446765758097164,-22.58491948246955,21.861459606885905,32.3,31.50558112125475
49,11:34:12.659812,2.184680149704217,-22.997994691133492,22.2658988893032,32.9,32.085056342767885
50,11:34:13.199650,2.2175315700471394,-23.342224031686776,22.6023224055767,33.4,32.567496789517705
51,11:34:13.754461,2.2578260831534855,-23.755733472108833,23.0064692556858,34.0,33.147100612760326
52,11:34:14.352293,2.2972477875649924,-24.168953448534005,23.410469907522195,34.6,33.72633628910614
53,11:34:14.949452,2.3375423006713385,-24.58231815695762,23.814178127050393,35.2,34.30553235039797
54,11:34:15.546565,2.3785641483962525,-24.997709149122226,24.217447680234898,35.8,34.8859255611351
55,11:34:16.133330,2.4188586615025987,-25.41179751753806,24.62261806130408,36.4,35.46665547369159
56,11:34:16.728822,2.4582803659141055,-25.82443853020667,25.02793467640876,37.0,36.04639069205744
57,11:34:17.319221,2.498429409414529,-26.238092702627174,25.43208152651786,37.6,36.626089457611165
58,11:34:17.916579,2.539596722275018,-26.65493105053901,25.835204845666876,38.2,37.207428159419294
59,11:34:18.519180,2.581636843830346,-27.071335202455508,26.243445819616305,38.8,37.79206910086117
60,11:34:19.111315,2.6149731554090967,-27.418218022584902,26.583281075954424,39.3,38.27881394323375
61,11:34:19.704196,2.653376590460538,-27.829701143503176,26.991375815868366,39.9,38.85958107727038
62,11:34:20.298365,2.6907617494463913,-28.242776352167116,27.39771592617034,40.5,39.4402009736505
63,11:34:20.893402,2.728728780150413,-28.66135155558585,27.785047686099997,41.1,40.01159717716047
64,11:34:21.488500,2.7825517743825907,-29.094545012712466,28.17047861814498,41.7,40.593238469592876
65,11:34:22.088216,2.80422643944621,-29.511962324380857,28.555032253265367,42.3,41.16077590551944
66,11:34:22.684522,2.8746327318251126,-29.94399788975714,28.953476619720444,42.9,41.751770397593425
67,11:34:23.284826,2.921327813714742,-30.365757268667203,29.328672277927385,43.5,42.31766047740429
68,11:34:23.885372,2.9524578712880607,-30.787806111574156,29.770835828781117,44.1,42.929112250195104
69,11:34:24.482234,2.9816968485713002,-31.192776113748533,30.17059612274169,44.7,43.498789272585704
70,11:34:25.079416,3.020682153105735,-31.655350881814936,30.549739670753464,45.3,44.096171648701215
71,11:34:25.680947,3.035374375432729,-32.05511042475698,30.933708405494677,45.9,44.65017264981816
72,11:34:26.278387,3.045557103678583,-32.4469095289707,31.363297188282,46.5,45.229788486941594
73,11:34:26.875722,3.0603947933763256,-32.825682467222194,31.77300032377242,47.1,45.78662463323395
74,11:34:27.476516,3.0762507557868948,-33.238612979650476,32.220135295391074,47.7,46.3940279559425
75,11:34:28.074041,3.1513120085000974,-33.60725439190862,32.67999126911162,48.3,46.98255148974553
76,11:34:28.672321,3.202952985465525,-33.99543508887288,33.10884898900984,48.9,47.56200580385494
77,11:34:29.264863,3.2499390020966517,-34.39881300330159,33.48331358432768,49.5,48.114163487894935
78,11:34:29.862186,3.2980887576937663,-34.80826984047887,33.891408324241624,50.1,48.69415362178186
79,11:34:30.451140,3.346383987367152,-35.21859506964681,34.299356830120075,50.7,49.27467507179081
80,11:34:31.023410,3.3949701517820343,-35.62877560257909,34.70701290369032,51.3,49.854911673448505
81,11:34:31.620047,3.4422471076250063,-36.04025872349737,35.113645482063276,51.9,50.43527944848332
82,11:34:32.211114,3.481159675866364,-36.383040744066214,35.45201854705809,52.4,50.918461735741886
83,11:34:32.796207,3.529600370675324,-36.79365543723104,35.85733516216276,53.0,51.49737511895171
84,11:34:33.393513,3.578041065484284,-37.20470436215398,36.26440640687941,53.6,52.07782231031639
85,11:34:33.967773,3.62589989081025,-37.61488489508626,36.67118518352507,54.2,52.65740725152687
86,11:34:34.534474,3.674195120483635,-38.02636801600453,37.07767152786253,54.8,53.23775070567938
87,11:34:35.136067,3.721763011068104,-38.43785113692281,37.48284190893171,55.4,53.817128848580914
88,11:34:35.711673,3.7622514814138395,-38.77990946769712,37.821336835622766,55.9,54.29999479342351
89,11:34:36.297817,3.8095284372568115,-39.18994526863096,38.22665345072744,56.5,54.87842336578712
90,11:34:36.892517,3.8573872625827774,-39.601283693313576,38.632701128721216,57.1,55.458333036189764
91,11:34:37.485427,3.9051006183028205,-40.0136352419853,39.0381639420986,57.7,56.03854976788643
92,11:34:38.082175,3.9586326777935006,-40.426855218410466,39.48325185179708,58.3,56.6474056980587
93,11:34:38.683949,4.00532775968313,-40.79810187816617,39.88505920767782,58.9,57.19567916655662
94,11:34:39.281652,4.06686053574085,-41.22637434005735,40.26961284279821,59.5,57.77365328895658
95,11:34:39.870590,4.156032148003576,-41.65450206995008,40.66030762791632,60.1,58.35778236283062
96,11:34:40.460308,4.27531553506851,-42.072208845615364,41.021027690172176,60.7,58.915819546462615
97,11:34:41.051600,4.3253563731908775,-42.51466536521909,41.48117609620092,61.3,59.555801138056175
98,11:34:41.645507,4.407400068640706,-42.89980665445325,41.89526578783987,61.9,60.12513519143447
99,11:34:42.239530,4.509081888198851,-43.33531589508054,42.34664111733434,62.5,60.757875515205555
100,11:34:42.832575,4.562177543342112,-43.74781217575071,42.77432910799978,63.1,61.354117748861924
101,11:34:43.426031,4.636947861313819,-44.13903235197065,43.16560875773428,63.7,61.911430623614585
102,11:34:44.026055,4.687861503660677,-44.5374893069267,43.56054386496542,64.3,62.47467471747004
103,11:34:44.621979,4.808163164556027,-44.980235326290114,44.006801539659484,64.9,63.1105267350575
104,11:34:45.219438,4.911736057698726,-45.42631025314329,44.44721049666403,65.5,63.74346503956378
105,11:34:45.815751,4.977487389743327,-45.83504339456556,44.87738417983053,66.1,64.33977148328137
